id,name,party,partyLabel,votes,election,electionLabel,ranking
,Robert William Wall,Q9626,Conservative Party (UK),12998,Q918430,General election 1966,2
Q8004080,William Wilkins,Q9630,Labour Party (UK),26569,Q220208,General election 1964,1
,Robert William Wall,Q9626,Conservative Party (UK),15282,Q220208,General election 1964,2
Q8004080,William Wilkins,Q9630,Labour Party (UK),27010,Q918420,General election 1959,1
,George Edward McWatters,Q9626,Conservative Party (UK),17428,Q918420,General election 1959,2
Q8004080,William Wilkins,Q9630,Labour Party (UK),24954,Q918412,General election 1955,1
,George Edward McWatters,Q9626,Conservative Party (UK),13978,Q918412,General election 1955,2
Q8004080,William Wilkins,Q9630,Labour Party (UK),24444,Q3722280,General election 1951,1
,Herbert E.P. Buckle,Q9626,Conservative Party (UK),14161,Q3722280,General election 1951,2
Q8004080,William Wilkins,Q9630,Labour Party (UK),23456,Q748667,General election 1950,1
Q6708432,Lynch Maydon,Q9626,Conservative Party (UK),12473,Q748667,General election 1950,2
,Harold Tutt Kay,Q622441,Liberal Party (UK),3259,Q748667,General election 1950,3
Q8004080,William Wilkins,Q9630,Labour Party (UK),24929,Q918397,General election 1945,1
Q5346605,Ted Leather,Q9626,Conservative Party (UK),12379,Q918397,General election 1945,2
,Douglas Arthur Jones,Q622441,Liberal Party (UK),5083,Q918397,General election 1945,3
Q4720318,Alexander Walkden,Q9630,Labour Party (UK),22586,Q918378,General election 1935,1
Q7047046,Noel Lindsay,Q9626,Conservative Party (UK),20153,Q918378,General election 1935,2
,John Osborne Marshall Skelton,Q622441,Liberal Party (UK),2090,Q918378,General election 1935,3
Q7047046,Noel Lindsay,Q9626,Conservative Party (UK),26694,Q918375,General election 1931,1
Q4720318,Alexander Walkden,Q9630,Labour Party (UK),17174,Q918375,General election 1931,2
Q4720318,Alexander Walkden,Q9630,Labour Party (UK),23591,Q517639,General election 1929,1
Q4879027,Beddoe Rees,Q622441,Liberal Party (UK),18194,Q517639,General election 1929,2
Q4879027,Beddoe Rees,Q622441,Liberal Party (UK),16722,Q2632991,General election 1924,1
Q16023329,David Vaughan,Q9630,Labour Party (UK),15702,Q2632991,General election 1924,2
Q4879027,Beddoe Rees,Q622441,Liberal Party (UK),15235,Q3084294,General election 1923,1
